PPG GSR SENSOR_TIME COMPUTER_TIME
1531.868132 79026.315789 9882132 1590688756.384688
1531.135531 79026.315789 9882292 1590688756.393667
1530.402930 76347.457627 9882452 1590688756.393667
1529.670330 79026.315789 9882612 1590688756.404634
1531.135531 79026.315789 9882772 1590688756.404634
1531.868132 76347.457627 9882932 1590688756.405632
1533.333333 79026.315789 9883092 1590688756.405632
1534.798535 79026.315789 9883252 1590688756.434554
1534.798535 79026.315789 9883412 1590688756.434554
1531.868132 76347.457627 9883572 1590688756.435581
1530.402930 79026.315789 9883732 1590688756.435581
1528.937729 79026.315789 9883892 1590688756.447520
1526.739927 79026.315789 9884052 1590688756.447520
1525.274725 81900.000000 9884212 1590688756.447520
1525.274725 76347.457627 9884372 1590688756.447520
1523.809524 79026.315789 9884532 1590688756.458490
1523.076923 79026.315789 9884692 1590688756.458490
1521.611722 79026.315789 9884852 1590688756.468464
1520.879121 79026.315789 9885012 1590688756.468464
1516.483516 76347.457627 9885172 1590688756.479434
1513.553114 79026.315789 9885332 1590688756.479434
1510.622711 79026.315789 9885492 1590688756.480434
1505.494505 76347.457627 9885652 1590688756.480434
1500.366300 76347.457627 9885812 1590688756.494394
1496.703297 76347.457627 9885972 1590688756.494394
1490.109890 79026.315789 9886132 1590688756.506363
1483.516484 79026.315789 9886292 1590688756.506363
1475.457875 79026.315789 9886452 1590688756.513344
1469.597070 79026.315789 9886612 1590688756.513344
1460.805861 79026.315789 9886772 1590688756.524314
1452.747253 76347.457627 9886932 1590688756.524314
1443.956044 79026.315789 9887092 1590688756.538277
1433.699634 76347.457627 9887252 1590688756.538277
1424.175824 79026.315789 9887412 1590688756.547252
1416.117216 79026.315789 9887572 1590688756.547252
1408.791209 76347.457627 9887732 1590688756.551243
1399.267399 76347.457627 9887892 1590688756.551243
1390.476190 79026.315789 9888052 1590688756.569194
1383.150183 79026.315789 9888212 1590688756.569194
1375.091575 76347.457627 9888372 1590688756.571189
1367.765568 76347.457627 9888532 1590688756.571189
1361.172161 76347.457627 9888692 1590688756.588178
1355.311355 79026.315789 9888852 1590688756.588178
1347.985348 79026.315789 9889012 1590688756.592167
1342.124542 79026.315789 9889172 1590688756.592167
1338.461538 79026.315789 9889332 1590688756.603104
1335.531136 79026.315789 9889492 1590688756.603104
1330.402930 79026.315789 9889652 1590688756.615072
1328.205128 79026.315789 9889812 1590688756.615072
1326.739927 79026.315789 9889972 1590688756.626042
1325.274725 79026.315789 9890132 1590688756.626042
1324.542125 79026.315789 9890292 1590688756.627040
1324.542125 76347.457627 9890452 1590688756.627040
1325.274725 79026.315789 9890612 1590688756.654965
1324.542125 79026.315789 9890772 1590688756.654965
1324.542125 79026.315789 9890932 1590688756.655962
1322.344322 76347.457627 9891092 1590688756.655962
1320.879121 79026.315789 9891252 1590688756.681893
1320.146520 79026.315789 9891412 1590688756.681893
1317.948718 79026.315789 9891572 1590688756.682921
1315.018315 79026.315789 9891732 1590688756.683888
1314.285714 79026.315789 9891892 1590688756.715803
1313.553114 79026.315789 9892052 1590688756.715803
1312.087912 79026.315789 9892212 1590688756.716799
1311.355311 79026.315789 9892372 1590688756.716799
1312.087912 79026.315789 9892532 1590688756.733755
1309.890110 79026.315789 9892692 1590688756.733755
1307.692308 76347.457627 9892852 1590688756.734752
1307.692308 76347.457627 9893012 1590688756.734752
1307.692308 79026.315789 9893172 1590688756.738747
1306.959707 76347.457627 9893332 1590688756.738747
1305.494505 79026.315789 9893492 1590688756.739739
1306.227106 76347.457627 9893652 1590688756.739739
1305.494505 76347.457627 9893812 1590688756.740736
1304.029304 79026.315789 9893972 1590688756.740736
1304.761905 79026.315789 9894132 1590688756.760683
1304.761905 76347.457627 9894292 1590688756.760683
1301.831502 79026.315789 9894452 1590688756.761681
1300.366300 79026.315789 9894612 1590688756.762679
1298.901099 76347.457627 9894772 1590688756.768661
1297.435897 76347.457627 9894932 1590688756.768661
1294.505495 79026.315789 9895092 1590688756.779632
1292.307692 79026.315789 9895252 1590688756.779632
1290.109890 79026.315789 9895412 1590688756.784644
1284.981685 79026.315789 9895572 1590688756.784644
1282.051282 79026.315789 9895732 1590688756.799607
1279.853480 79026.315789 9895892 1590688756.799607
1277.655678 79026.315789 9896052 1590688756.807557
1275.457875 79026.315789 9896212 1590688756.807557
1275.457875 79026.315789 9896372 1590688756.822519
1273.260073 79026.315789 9896532 1590688756.822519
1271.794872 76347.457627 9896692 1590688756.823516
1271.062271 79026.315789 9896852 1590688756.823516
1271.062271 79026.315789 9897012 1590688756.834485
1268.864469 76347.457627 9897172 1590688756.834485
1268.131868 79026.315789 9897332 1590688756.852474
1265.934066 79026.315789 9897492 1590688756.852474
1264.468864 79026.315789 9897652 1590688756.873381
1262.271062 79026.315789 9897812 1590688756.873381
1260.805861 79026.315789 9897972 1590688756.874378
1258.608059 79026.315789 9898132 1590688756.874378
1256.410256 76347.457627 9898292 1590688756.884353
1253.479853 79026.315789 9898452 1590688756.884353
1250.549451 79026.315789 9898612 1590688756.891333
1245.421245 79026.315789 9898772 1590688756.891333
1241.025641 76347.457627 9898932 1590688756.902305
1238.095238 76347.457627 9899092 1590688756.902305
1234.432234 76347.457627 9899252 1590688756.918294
1230.036630 79026.315789 9899412 1590688756.918294
1227.106227 79026.315789 9899572 1590688756.918294
1223.443223 79026.315789 9899732 1590688756.919260
1221.245421 79026.315789 9899892 1590688756.924320
1219.047619 79026.315789 9900052 1590688756.925317
1217.582418 79026.315789 9900212 1590688756.937326
1214.652015 76347.457627 9900372 1590688756.937326
1210.989011 79026.315789 9900532 1590688756.948259
1208.791209 79026.315789 9900692 1590688756.948259
1206.593407 79026.315789 9900852 1590688756.952277
1202.930403 79026.315789 9901012 1590688756.953244
1200.732601 79026.315789 9901172 1590688756.968208
1199.267399 79026.315789 9901332 1590688756.969204
1198.534799 76347.457627 9901492 1590688756.969204
1197.802198 79026.315789 9901652 1590688756.970199
1198.534799 79026.315789 9901812 1590688756.982170
1196.336996 79026.315789 9901972 1590688756.982170
1195.604396 79026.315789 9902132 1590688756.994136
1194.871795 79026.315789 9902292 1590688756.994136
1193.406593 79026.315789 9902452 1590688757.043010
1192.673993 79026.315789 9902612 1590688757.044002
1193.406593 79026.315789 9902772 1590688757.045001
1197.069597 79026.315789 9902932 1590688757.045001
1200.732601 79026.315789 9903092 1590688757.045997
1205.128205 79026.315789 9903252 1590688757.045997
1212.454212 79026.315789 9903412 1590688757.046995
1219.780220 79026.315789 9903572 1590688757.047997
1230.036630 79026.315789 9903732 1590688757.048997
1243.223443 79026.315789 9903892 1590688757.048997
1260.805861 79026.315789 9904052 1590688757.055973
1281.318681 76347.457627 9904212 1590688757.055973
1306.227106 76347.457627 9904372 1590688757.069986
1338.461538 79026.315789 9904532 1590688757.069986
1376.556777 79026.315789 9904692 1590688757.070933
1416.849817 79026.315789 9904852 1590688757.070933
1460.805861 79026.315789 9905012 1590688757.080908
1506.959707 79026.315789 9905172 1590688757.080908
1551.648352 79026.315789 9905332 1590688757.089884
1598.534799 76347.457627 9905492 1590688757.089884
1643.956044 79026.315789 9905652 1590688757.100876
1687.912088 79026.315789 9905812 1590688757.100876
1726.739927 76347.457627 9905972 1590688757.111820
1763.369963 79026.315789 9906132 1590688757.112816
1797.802198 76347.457627 9906292 1590688757.123789
1829.304029 76347.457627 9906452 1590688757.123789
1857.875458 76347.457627 9906612 1590688757.134780
1881.318681 79026.315789 9906772 1590688757.134780
1901.831502 79026.315789 9906932 1590688757.134780
1917.216117 76347.457627 9907092 1590688757.143733
1931.135531 79026.315789 9907252 1590688757.148720
1939.926740 76347.457627 9907412 1590688757.148720
1944.322344 76347.457627 9907572 1590688757.156698
1944.322344 76347.457627 9907732 1590688757.157695
1941.391941 76347.457627 9907892 1590688757.176644
1935.531136 76347.457627 9908052 1590688757.177641
1926.739927 76347.457627 9908212 1590688757.178639
1916.483516 79026.315789 9908372 1590688757.178639
1904.029304 76347.457627 9908532 1590688757.188612
1887.179487 76347.457627 9908692 1590688757.188612
1871.062271 79026.315789 9908852 1590688757.199678
1854.212454 76347.457627 9909012 1590688757.199678
1835.164835 76347.457627 9909172 1590688757.218533
1816.117216 76347.457627 9909332 1590688757.218533
1797.069597 79026.315789 9909492 1590688757.224612
1777.289377 76347.457627 9909652 1590688757.224612
1759.706960 76347.457627 9909812 1590688757.233494
1744.322344 76347.457627 9909972 1590688757.233494
1728.205128 79026.315789 9910132 1590688757.234490
1712.820513 76347.457627 9910292 1590688757.235488
1699.633700 79026.315789 9910452 1590688757.248480
1688.644689 76347.457627 9910612 1590688757.248480
1677.655678 73844.262295 9910772 1590688757.256544
1668.131868 76347.457627 9910932 1590688757.256544
1660.805861 79026.315789 9911092 1590688757.267405
1655.677656 79026.315789 9911252 1590688757.267405
1650.549451 76347.457627 9911412 1590688757.283363
1648.351648 79026.315789 9911572 1590688757.284361
1650.549451 76347.457627 9911732 1590688757.284361
1648.351648 79026.315789 9911892 1590688757.285355
1647.619048 76347.457627 9912052 1590688757.292336
1646.886447 76347.457627 9912212 1590688757.292336
1645.421245 76347.457627 9912372 1590688757.303310
1641.025641 79026.315789 9912532 1590688757.304305
1635.897436 79026.315789 9912692 1590688757.314280
1630.036630 79026.315789 9912852 1590688757.315277
1622.710623 79026.315789 9913012 1590688757.340209
1615.384615 76347.457627 9913172 1590688757.340209
1608.058608 79026.315789 9913332 1590688757.341208
1602.197802 79026.315789 9913492 1590688757.341208
1596.336996 76347.457627 9913652 1590688757.356169
1591.941392 79026.315789 9913812 1590688757.356169
1589.010989 76347.457627 9913972 1590688757.357169
1584.615385 76347.457627 9914132 1590688757.357169
1582.417582 79026.315789 9914292 1590688757.386086
1578.021978 76347.457627 9914452 1590688757.386086
1575.091575 76347.457627 9914612 1590688757.387083
1572.161172 76347.457627 9914772 1590688757.387083
1570.695971 79026.315789 9914932 1590688757.424992
1567.032967 76347.457627 9915092 1590688757.424992
1564.835165 76347.457627 9915252 1590688757.430976
1560.439560 76347.457627 9915412 1590688757.430976
1556.043956 76347.457627 9915572 1590688757.431967
1550.915751 76347.457627 9915732 1590688757.432983
1546.520147 76347.457627 9915892 1590688757.435958
1542.124542 76347.457627 9916052 1590688757.435958
1538.461538 79026.315789 9916212 1590688757.436952
1534.065934 76347.457627 9916372 1590688757.437960
1531.868132 79026.315789 9916532 1590688757.438966
1529.670330 76347.457627 9916692 1590688757.438966
1526.007326 79026.315789 9916852 1590688757.448921
1524.542125 76347.457627 9917012 1590688757.448921
1523.809524 79026.315789 9917172 1590688757.458895
1522.344322 79026.315789 9917332 1590688757.458895
1517.948718 79026.315789 9917492 1590688757.463906
1515.018315 79026.315789 9917652 1590688757.463906
1508.424908 79026.315789 9917812 1590688757.470870
1502.564103 79026.315789 9917972 1590688757.471862
1496.703297 79026.315789 9918132 1590688757.484826
1492.307692 76347.457627 9918292 1590688757.484826
1484.981685 76347.457627 9918452 1590688757.493801
1478.388278 76347.457627 9918612 1590688757.493801
1473.992674 79026.315789 9918772 1590688757.503775
1468.864469 76347.457627 9918932 1590688757.503775
1462.271062 76347.457627 9919092 1590688757.514745
1457.142857 76347.457627 9919252 1590688757.514745
1452.014652 79026.315789 9919412 1590688757.520729
1445.421245 76347.457627 9919572 1590688757.521727
1438.827839 79026.315789 9919732 1590688757.531699
1432.234432 79026.315789 9919892 1590688757.532694
1425.641026 79026.315789 9920052 1590688757.559784
1416.849817 79026.315789 9920212 1590688757.559784
1411.721612 79026.315789 9920372 1590688757.560623
1405.128205 79026.315789 9920532 1590688757.561617
1399.267399 76347.457627 9920692 1590688757.574582
1394.139194 79026.315789 9920852 1590688757.574582
1389.010989 79026.315789 9921012 1590688757.585564
1383.150183 79026.315789 9921172 1590688757.586550
1378.021978 76347.457627 9921332 1590688757.587551
1375.091575 79026.315789 9921492 1590688757.587551
1370.695971 79026.315789 9921652 1590688757.598531
1365.567766 79026.315789 9921812 1590688757.598531
1361.172161 79026.315789 9921972 1590688757.604500
1356.776557 79026.315789 9922132 1590688757.605498
1350.915751 76347.457627 9922292 1590688757.609487
1347.252747 79026.315789 9922452 1590688757.609487
1345.054945 79026.315789 9922612 1590688757.618467
1340.659341 76347.457627 9922772 1590688757.618467
1334.065934 79026.315789 9922932 1590688757.633429
1330.402930 76347.457627 9923092 1590688757.633429
1326.739927 79026.315789 9923252 1590688757.638416
1323.076923 79026.315789 9923412 1590688757.639425
1320.879121 79026.315789 9923572 1590688757.649395
1317.948718 76347.457627 9923732 1590688757.650384
1315.018315 79026.315789 9923892 1590688757.661375
1311.355311 79026.315789 9924052 1590688757.661375
1309.157509 79026.315789 9924212 1590688757.662351
1308.424908 76347.457627 9924372 1590688757.662351
1305.494505 76347.457627 9924532 1590688757.683298
1304.761905 79026.315789 9924692 1590688757.684293
1304.029304 79026.315789 9924852 1590688757.684293
1303.296703 76347.457627 9925012 1590688757.685291
1302.564103 79026.315789 9925172 1590688757.696260
1302.564103 79026.315789 9925332 1590688757.696260
1300.366300 79026.315789 9925492 1590688757.711216
1298.168498 79026.315789 9925652 1590688757.711216
1296.703297 79026.315789 9925812 1590688757.712217
1293.772894 79026.315789 9925972 1590688757.712217
1291.575092 76347.457627 9926132 1590688757.725179
1290.109890 79026.315789 9926292 1590688757.725179
1288.644689 79026.315789 9926452 1590688757.751111
1287.912088 79026.315789 9926612 1590688757.751111
1285.714286 79026.315789 9926772 1590688757.752108
1285.714286 79026.315789 9926932 1590688757.752108
1284.981685 79026.315789 9927092 1590688757.778038
1282.783883 79026.315789 9927252 1590688757.779037
1281.318681 79026.315789 9927412 1590688757.780034
1279.120879 76347.457627 9927572 1590688757.780034
1278.388278 76347.457627 9927732 1590688757.801023
1277.655678 79026.315789 9927892 1590688757.801023
1276.923077 76347.457627 9928052 1590688757.801975
1276.923077 79026.315789 9928212 1590688757.801975
1277.655678 76347.457627 9928372 1590688757.803971
1276.190476 79026.315789 9928532 1590688757.803971
1276.190476 79026.315789 9928692 1590688757.806962
1272.527473 79026.315789 9928852 1590688757.807963
1270.329670 79026.315789 9929012 1590688757.818972
1265.934066 76347.457627 9929172 1590688757.818972
1261.538462 76347.457627 9929332 1590688757.824914
1257.875458 79026.315789 9929492 1590688757.824914
1254.212454 79026.315789 9929652 1590688757.831896
1251.282051 79026.315789 9929812 1590688757.832894
1247.619048 79026.315789 9929972 1590688757.843888
1246.153846 76347.457627 9930132 1590688757.843888
1243.956044 79026.315789 9930292 1590688757.854882
1241.025641 79026.315789 9930452 1590688757.854882
1238.827839 79026.315789 9930612 1590688757.870803
1238.095238 79026.315789 9930772 1590688757.871792
1235.897436 79026.315789 9930932 1590688757.874784
1234.432234 79026.315789 9931092 1590688757.874784
1235.164835 79026.315789 9931252 1590688757.880767
1234.432234 79026.315789 9931412 1590688757.881765
1231.501832 79026.315789 9931572 1590688757.889738
1231.501832 79026.315789 9931732 1590688757.889738
1230.036630 79026.315789 9931892 1590688757.899711
